survey_yr,birth_cohort,counts,age_wmean,polviews_wmean,happy_wmean,conrinc_wmean,dwelown_wmean,been_married_wmean,conrinc_median,is2018,been_married_wmean_binned,dwelown_wmean_binned,age_wmean_binned,relative_youth
1990,1930.0,73,57.746577549757646,4.04109518407755,1.6712295039703002,23261.7007296071,0.4931538104568423,0.9863024646797979,25148.0,0,0.9,0.4,55.0,8.0
1990,1935.0,63,52.803029482130775,4.575765568726526,1.6969662405506905,24290.90527450403,0.5681833087625144,0.9545463618554435,36883.0,0,0.9,0.5,50.0,7.0
1990,1940.0,93,47.78536352043744,4.224389970723001,1.6536565034138142,29372.574764677745,0.6195128579179638,0.9853670090732073,31854.0,0,0.9,0.6000000000000001,45.0,6.0
1990,1945.0,135,42.85213973018852,3.867705664986752,1.7431855096789126,27456.781646315834,0.4980557227658387,0.9572002700751202,31854.0,0,0.9,0.4,40.0,5.0
1990,1950.0,162,37.923078694762076,4.1293768026580135,1.751743679880181,28659.705952958317,0.5000042773541735,0.8811217986471716,31854.0,0,0.8,0.5,35.0,4.0
1990,1955.0,167,33.00649422070575,4.142858801416654,1.6396074137260988,22590.647281568585,0.3733779724441685,0.8181862621690257,25148.0,0,0.8,0.30000000000000004,30.0,3.0
1990,1960.0,136,28.303843895970225,4.153850664029899,1.661536935871368,20501.20099761924,0.29615509063047196,0.7000034021262566,21795.0,0,0.7000000000000001,0.2,25.0,2.0
1990,1965.0,122,22.888442415276447,4.103587043484064,1.760956494941368,12347.572666517202,0.2868532558123841,0.314744901440471,15089.0,0,0.30000000000000004,0.2,20.0,1.0
1991,1915.0,78,73.69230891793553,4.392306310690862,1.6538535076131546,6445.67376271756,0.5769224083988043,0.9538445271037568,20761.0,0,0.9,0.5,70.0,12.0
1991,1920.0,85,68.92958321730254,4.528166978292292,1.795779130365597,2591.2318600734648,0.49999867393351105,0.9507021522059117,8624.0,0,0.9,0.4,65.0,11.0
1991,1925.0,78,63.697994270065195,4.026842482398838,1.6040304164249708,14672.149535627581,0.4899321734448989,0.966441841920021,23956.0,0,0.9,0.4,60.0,10.0
1991,1930.0,81,58.98630693513689,4.041093381620828,1.7534268129736534,20369.399487461244,0.5136982237836555,0.9589027491887598,27150.0,0,0.9,0.5,55.0,9.0
1991,1935.0,73,53.83333720784262,4.450616279448208,1.7777802316336637,27394.17240249022,0.49999999999999994,0.9012337212492038,30344.0,0,0.9,0.4,50.0,8.0
1991,1940.0,113,48.74137872260297,4.271548323631487,1.784482674657567,29920.852321462775,0.573273553083109,0.9396526815078388,35135.0,0,0.9,0.5,45.0,7.0
1991,1945.0,122,43.692303704595936,3.9352187429958487,1.753038372460018,23529.68497898183,0.5384601310338625,0.9352210300658219,27150.0,0,0.9,0.5,40.0,6.0
1991,1950.0,174,39.09748255243152,3.974846841554879,1.7169840369404077,26698.62996824915,0.47484092009943296,0.8899331704538321,30344.0,0,0.8,0.4,35.0,5.0
1991,1955.0,202,34.0386691274309,4.063531827814472,1.776247660522732,24956.793716624405,0.4364608897660158,0.8425364042949628,27150.0,0,0.8,0.4,30.0,4.0
1991,1960.0,154,29.031037449474855,3.9758570199503263,1.8655201857052415,17084.974398000097,0.3103426781163255,0.6896501793743811,20761.0,0,0.6000000000000001,0.30000000000000004,25.0,3.0
1991,1965.0,145,23.909697892978127,3.8896296384930626,1.7959878605512634,13169.408914773841,0.22073505508284313,0.3444754361315489,17567.0,0,0.30000000000000004,0.2,20.0,2.0
1991,1970.0,65,20.325001794744754,3.8312586868588197,1.662498543608767,6705.521106786724,0.256250713484594,0.12499779334661641,7027.0,0,0.1,0.2,20.0,1.0
1993,1915.0,73,75.82691733919383,4.346154405932308,1.836535872563074,2350.8729560389174,0.557694826695387,0.971155315572309,13533.0,0,0.9,0.5,75.0,12.0
1993,1920.0,80,70.96478212671613,4.5845125031977485,1.7323897309627359,4403.355507056365,0.690146137119468,0.9859165813933659,13533.0,0,0.9,0.6000000000000001,70.0,11.0
1993,1925.0,78,65.92700297473546,4.408759587790602,1.6423301818262166,8315.595772947858,0.5912473173520709,0.934308615684617,13533.0,0,0.9,0.5,65.0,10.0
1993,1930.0,79,61.1736077625001,4.402773635354325,1.6805510481608736,24286.888020549337,0.5763919090258115,0.9652802869549794,27066.0,0,0.9,0.5,60.0,9.0
1993,1935.0,93,56.138721742839344,4.283235451731793,1.6589564399531915,31323.509818782328,0.5317934752889967,0.9710992267900302,33081.0,0,0.9,0.5,55.0,8.0
1993,1940.0,115,50.88362995215335,4.284484945062385,1.7543077892920376,27805.364534920234,0.5603473796065761,0.948277985237427,33081.0,0,0.9,0.5,50.0,7.0
1993,1945.0,146,45.87118607325484,3.8915261607491596,1.806777506482545,34873.75280643053,0.5423743271333071,0.9423750967651731,39095.0,0,0.9,0.5,45.0,6.0
1993,1950.0,184,40.97126068393493,4.028739859742176,1.795973744744681,30018.486394208314,0.528737956872269,0.9224167317720013,28570.0,0,0.9,0.5,40.0,5.0
1993,1955.0,194,36.10950433388203,4.046113028254063,1.7809771558589056,28639.445484469503,0.46397973432378947,0.8674388793683006,28570.0,0,0.8,0.4,35.0,4.0
1993,1960.0,172,30.97169969043748,4.122642211048698,1.7704388315040998,21721.097925996524,0.3396257286142748,0.7704453761663627,25562.0,0,0.7000000000000001,0.30000000000000004,30.0,3.0
1993,1965.0,157,26.19480915974264,4.048701829221098,1.7629869292207292,18345.725771021178,0.26948177597477985,0.5714334857172344,19548.0,0,0.5,0.2,25.0,2.0
1993,1970.0,104,21.017668397315646,3.848054323569407,1.795053142912919,4971.067128945607,0.36395708454062037,0.1731466835319145,6616.0,0,0.1,0.30000000000000004,20.0,1.0
1994,1910.0,58,81.45677964748522,4.20986877071486,1.8641949118713117,735.2911907808746,0.4321008775231355,0.9753098247462892,13203.0,0,0.9,0.4,80.0,13.0
1994,1915.0,112,76.60794336158328,4.386366761882867,1.795447888814354,3095.672166530719,0.5795443689643481,0.9488635468926662,24938.0,0,0.9,0.5,75.0,12.0
1994,1920.0,130,72.06046965689232,4.232552004111174,1.6558103841506695,3833.994544788933,0.5953510395666082,0.948839779385352,19070.5,0,0.9,0.5,70.0,11.0
1994,1925.0,142,66.99588048384928,4.3785963079463786,1.6460835323520402,4943.037655783936,0.5144050005968661,0.9547339840313624,13203.0,0,0.9,0.5,65.0,10.0
1994,1930.0,144,62.01550493628591,4.4573608881161055,1.7945715893938246,15457.595931377538,0.5426355312325892,0.9612415980017103,20537.5,0,0.9,0.5,60.0,9.0
1994,1935.0,171,57.15625427622711,4.12813063126783,1.7656232047063467,26654.72488667457,0.44375242139103754,0.9562524286082983,27872.0,0,0.9,0.4,55.0,8.0
1994,1940.0,228,51.971491269831944,4.245615264838531,1.7280684232214,28512.4342138797,0.5723690474791647,0.9473689968319131,27872.0,0,0.9,0.5,50.0,7.0
1994,1945.0,295,47.09665900454305,4.344465980073718,1.8189775399874855,31866.546186564654,0.5307585177671108,0.940247774829031,38141.0,0,0.9,0.5,45.0,6.0
1994,1950.0,313,42.095240519216084,4.134357060037895,1.8044182385490606,26919.946207529327,0.44047773912879545,0.9047641940744512,27872.0,0,0.9,0.4,40.0,5.0
1994,1955.0,353,36.96651081323432,4.188201049454367,1.8054195386396583,26437.79726589056,0.41467562359790117,0.8245648465496398,32273.0,0,0.8,0.4,35.0,4.0
1994,1960.0,382,32.13610613181827,4.007167005305639,1.8123179528771256,24666.887811591096,0.3495707102524494,0.7908367894272641,27872.0,0,0.7000000000000001,0.30000000000000004,30.0,3.0
1994,1965.0,291,26.98141334412135,4.189591307865657,1.8327097944485238,18360.760792534296,0.28067182852005274,0.6282589837334995,22004.0,0,0.6000000000000001,0.2,25.0,2.0
1994,1970.0,182,21.98564650615106,3.8157945452038042,1.8947345622478318,8689.516098561868,0.2153116900108559,0.177036443102296,10562.0,0,0.1,0.2,20.0,1.0
1996,1915.0,70,78.57894736842107,4.3157894736842115,1.810526315789474,2634.22105263158,0.42105263157894746,0.968421052631579,26652.0,0,0.9,0.4,75.0,13.0
1996,1920.0,95,73.77702840538754,4.1959543842016505,1.6486481443704195,4834.284984302157,0.6283790171308021,0.9662160481234732,7294.0,0,0.9,0.6000000000000001,70.0,12.0
1996,1925.0,125,68.87850396538983,4.4906553754065826,1.579440707550457,5295.8709284750175,0.5841119445163722,0.9672892975337073,16833.0,0,0.9,0.5,65.0,11.0
1996,1930.0,132,63.7710905015112,4.530117880865209,1.7309205117437259,15694.26752021364,0.49397583235247144,0.9718872176448669,21041.0,0,0.9,0.4,60.0,10.0
1996,1935.0,138,59.09803738958737,4.341177277469146,1.5882344447693202,27510.503521291997,0.5019626104126282,0.9568622779564594,36472.0,0,0.9,0.5,55.0,9.0
1996,1940.0,207,53.950520601114754,4.320312792145965,1.7994796385947651,30114.42051472344,0.546872797668873,0.9479159175744466,36472.0,0,0.9,0.5,50.0,8.0
1996,1945.0,276,48.90596974330447,4.155514408100855,1.7721519619445965,33366.18923434774,0.5316444234046456,0.9457499439881938,30861.0,0,0.9,0.5,45.0,7.0
1996,1950.0,283,43.863038747062824,4.157595658765002,1.8142578801628757,29795.61572119219,0.4802993769370337,0.9193240704569924,36472.0,0,0.9,0.4,40.0,6.0
1996,1955.0,349,38.841502108973565,4.230390997862449,1.7941177355321285,28843.90427197246,0.45098132997389584,0.8725489311345381,30861.0,0,0.8,0.4,35.0,5.0
1996,1960.0,314,33.87477297117419,4.19600556228976,1.7785832465756903,25433.3225062245,0.41016340729672984,0.7876600561574761,26652.0,0,0.7000000000000001,0.4,30.0,4.0
1996,1965.0,298,29.087121016656507,4.111742469146478,1.7386372986972412,22921.825328060564,0.2897713722268789,0.6742437766468578,26652.0,0,0.6000000000000001,0.2,25.0,3.0
1996,1970.0,272,23.996459704411762,4.03900853444297,1.8492890357900837,13977.80656557381,0.20390026589754623,0.37588956210140667,15430.0,0,0.30000000000000004,0.2,20.0,2.0
1996,1975.0,108,19.885613568846594,4.121772205385936,1.8708488137721049,5824.217126273506,0.43910914193363,0.15498373322626952,6172.0,0,0.1,0.4,15.0,1.0
1998,1915.0,68,80.76089031337624,4.206517293096395,1.6521818171039915,494.28921550223384,0.42390859744422205,0.9782598815576532,18724.5,0,0.9,0.4,80.0,13.0
1998,1920.0,97,75.7692311603977,4.405591907460072,1.741265266634545,4661.625515350222,0.5384572356251772,0.9860132392407333,13374.5,0,0.9,0.5,75.0,12.0
1998,1925.0,135,71.24214869362969,4.358736812585241,1.7354275041719551,3562.615241761457,0.47981768126504604,0.9775770130347622,17387.0,0,0.9,0.4,70.0,11.0
1998,1930.0,122,65.91402456981437,4.321269983333854,1.6968365582517164,11181.611553768473,0.5565596008022125,0.9683252744649312,20062.0,0,0.9,0.5,65.0,10.0
1998,1935.0,134,60.98298061956734,4.451058450741272,1.6723459823431666,24074.34368550042,0.5148904106621777,0.9617009787690967,34774.0,0,0.9,0.5,60.0,9.0
1998,1940.0,176,55.92988253526075,4.295727582458938,1.7408559245893336,29394.200469349038,0.5640214144654615,0.954266182093902,34774.0,0,0.9,0.5,55.0,8.0
1998,1945.0,231,50.87830919144896,4.166730564957665,1.6740008811987033,34116.30651199011,0.5937191537760047,0.9412875747567311,34774.0,0,0.9,0.5,50.0,7.0
1998,1950.0,261,45.93612558757594,4.171656722841237,1.8782461370760142,34156.14849441944,0.4391210727574502,0.9201571659045203,34774.0,0,0.9,0.4,45.0,6.0
1998,1955.0,315,41.00523471007149,4.174513919779076,1.759166532882634,31506.721790024003,0.47643698327900524,0.8865598128842588,29424.0,0,0.8,0.4,40.0,5.0
1998,1960.0,353,35.845297603859805,4.170653661478509,1.7352520238454223,25819.525233989003,0.49760356985456144,0.8181763355060192,25412.0,0,0.8,0.4,35.0,4.0
1998,1965.0,287,31.182168614421965,4.021315501125669,1.6259724977187129,22264.207400178275,0.3740289115706177,0.6802269660466967,29424.0,0,0.6000000000000001,0.30000000000000004,30.0,3.0
1998,1970.0,266,26.212248144732047,3.7510175127203,1.8857172750471378,17069.698793602787,0.2612226922588894,0.43877003581793184,20062.0,0,0.4,0.2,25.0,2.0
1998,1975.0,184,20.99049857130951,3.838480462328301,1.9144910282037364,7746.498127394195,0.27315905770769555,0.11876332447661822,9630.0,0,0.1,0.2,20.0,1.0
2000,1915.0,72,82.90000855670272,4.389985380782374,1.81000660868742,516.6807166511614,0.4499969960511727,0.9099998725597467,517.0,0,0.9,0.4,80.0,14.0
2000,1920.0,90,78.00751648123003,4.360901977747602,1.7293259122169167,870.2363797143983,0.473684786893863,0.9849615620482719,10463.0,0,0.9,0.4,75.0,13.0
2000,1925.0,104,72.8579534169715,4.477261912643375,1.647732915142588,5263.8794677584865,0.4204544514142903,0.9715900627286118,11754.5,0,0.9,0.4,70.0,12.0
2000,1930.0,118,67.71053032517092,4.463152246300085,1.7000043119762747,11005.481322914318,0.5157861451411214,0.9315766022585172,18084.0,0,0.9,0.5,65.0,11.0
2000,1935.0,125,62.68635911491565,4.3818155186025605,1.7045462444822912,16591.952270060294,0.5636346784377787,0.9454526796989694,21959.0,0,0.9,0.5,60.0,10.0
2000,1940.0,160,57.99655582965715,4.134017329088129,1.6735439543079655,30800.423897599583,0.5154637304775603,0.9415786124842258,33585.0,0,0.9,0.5,55.0,9.0
2000,1945.0,214,52.7727279458587,4.100478327187643,1.712921802956377,31405.961390607154,0.5765528211373403,0.9090882165652258,33585.0,0,0.9,0.5,50.0,8.0
2000,1950.0,258,47.91614335141861,4.029342040729085,1.7442388248832537,33506.92281855499,0.4758894578043087,0.9014646974517125,33585.0,0,0.9,0.4,45.0,7.0
2000,1955.0,324,43.05360317184884,4.170849779680199,1.7638206494043942,29889.911977901233,0.47738447505517523,0.8475677907667873,33585.0,0,0.8,0.4,40.0,6.0
2000,1960.0,307,38.07294471353276,4.099193440165107,1.7313119868105225,28098.484448553303,0.4426470578513817,0.8260346752639778,33585.0,0,0.8,0.4,35.0,5.0
2000,1965.0,278,32.91251037476157,4.142330779152806,1.7093183425784593,23986.253949709142,0.3244031911562138,0.7453936788594295,28418.0,0,0.7000000000000001,0.30000000000000004,30.0,4.0
2000,1970.0,248,28.062921607582965,4.0157273334271615,1.7213503225574174,24469.727048673278,0.2224696998955903,0.5685336320521592,24543.0,0,0.5,0.2,25.0,3.0
2000,1975.0,218,23.033260387513064,3.7782689274623054,1.798228308710587,13210.03502166374,0.1951226010533748,0.2594202845896203,14209.0,0,0.2,0.1,20.0,2.0
2000,1980.0,86,19.330231786172764,3.939540153575698,1.9069764487905996,3234.787763905307,0.3209313786924725,0.08371975652798334,4650.0,0,0.0,0.30000000000000004,15.0,1.0
2002,1925.0,64,74.92792619642513,4.3513519188186525,1.6486496962805883,5561.6705165248895,0.6396390576218955,0.9819819528810948,8756.0,0,0.9,0.6000000000000001,70.0,12.0
2002,1930.0,71,70.0678014770564,4.033898459589092,1.6694915382990911,14023.377475877433,0.5169499894409154,0.9576269255136348,13377.0,0,0.9,0.5,70.0,11.0
2002,1935.0,69,64.93277150144401,4.529412562275811,1.6890751618380162,20251.59385249051,0.4201687002188976,0.9159677664771966,19457.0,0,0.9,0.4,60.0,10.0
2002,1940.0,78,60.20740635486812,4.518515223185295,1.6888884757426343,25825.000143420773,0.38518569669959596,0.9333332448019932,31618.0,0,0.9,0.30000000000000004,60.0,9.0
2002,1945.0,101,54.97927542478366,4.3005114495591465,1.8860115851778088,49424.8274475453,0.5388593913137175,0.9430048636939552,43779.0,0,0.9,0.5,50.0,8.0
2002,1950.0,135,50.03905983558398,4.363279720833103,1.7890617614041824,35911.75074704317,0.48046903176062694,0.8828120896689902,36482.0,0,0.8,0.4,50.0,7.0
2002,1955.0,140,45.09689949413531,4.224804741786647,1.7751938684751791,32482.113297709708,0.41860511979543047,0.8875972816721328,31618.0,0,0.8,0.4,45.0,6.0
2002,1960.0,117,40.09548116250158,4.175877912109692,1.788945244229834,36907.605139547035,0.5226122051854921,0.8442217257346714,31618.0,0,0.8,0.5,40.0,5.0
2002,1965.0,147,34.78991790967202,4.04621780376359,1.7184877241138268,39032.42628065582,0.3613450821882518,0.7689072148796062,26754.0,0,0.7000000000000001,0.30000000000000004,30.0,4.0
2002,1970.0,119,30.209182950131108,4.045917494674317,1.8163272772840067,25815.549122965876,0.35204022365581944,0.6683670436033721,31618.0,0,0.6000000000000001,0.30000000000000004,30.0,3.0
2002,1975.0,144,24.88686646226483,3.8248157177422635,1.8065687317533414,15216.052646558866,0.3175177085009965,0.3138700124708675,20673.0,0,0.30000000000000004,0.30000000000000004,20.0,2.0
2002,1980.0,69,20.70322931365519,3.5741932499016857,1.9290314372296375,10289.298696476902,0.31612806218048073,0.09032246871313238,8756.0,0,0.0,0.30000000000000004,20.0,1.0
2004,1935.0,70,66.83759047288706,4.391942035688133,1.6683547230893745,11008.320423941113,0.7125016379542916,0.9642717847920763,30425.0,0,0.9,0.7000000000000001,65.0,10.0
2004,1940.0,82,61.84070281971541,4.540714785587289,1.7666014385637085,31471.78063172551,0.524294950281198,0.9550747987860078,32765.5,0,0.9,0.5,60.0,9.0
2004,1945.0,108,56.81099969360185,4.288030974067575,1.8351698652776616,25431.568849521373,0.560694688170246,0.940309926371596,30425.0,0,0.9,0.5,55.0,8.0
2004,1950.0,113,51.87986570166732,4.353556685937285,1.772579922105585,43485.980804528896,0.6251411177649882,0.9235169786157459,42127.0,0,0.9,0.6000000000000001,50.0,7.0
2004,1955.0,124,46.99626231985293,4.25915125107669,1.7128808713166632,29853.548343159902,0.5071252835214793,0.898179763608624,32765.5,0,0.8,0.5,45.0,6.0
2004,1960.0,153,42.11761428605359,4.322133814692539,1.8562470947099121,30206.42333325416,0.43603950855215606,0.8808513814760401,35106.0,0,0.8,0.4,40.0,5.0
2004,1965.0,137,36.9556572916949,4.487528724729015,1.7064229278611687,28225.281726293808,0.45641615231987404,0.8418695644111486,30425.0,0,0.8,0.4,35.0,4.0
2004,1970.0,127,32.01990791170217,4.227808488994785,1.7288133287126453,19621.77921138291,0.4929181009609807,0.7126998774663794,30425.0,0,0.7000000000000001,0.4,30.0,3.0
2004,1975.0,128,27.04977209525746,3.981740079238109,1.7625165349406684,20861.82639142589,0.356360879282175,0.5598299564117498,22234.0,0,0.5,0.30000000000000004,25.0,2.0
2004,1980.0,99,21.83170166315974,3.7723863310009644,1.891878569835675,6933.951908177714,0.27509490074612186,0.20904003153346268,12872.0,0,0.2,0.2,20.0,1.0
2006,1920.0,89,84.02096057628971,4.4303449049093935,1.2405799335697167,3291.762988241559,0.4004961249001443,0.9759127156531613,6616.0,0,0.9,0.4,80.0,14.0
2006,1925.0,131,78.92124601195975,4.346699079481859,1.175470501577782,816.256511619798,0.3346499677469969,0.9625440209906029,5734.0,0,0.9,0.30000000000000004,75.0,13.0
2006,1930.0,174,73.92013847815419,4.688475249409767,1.2191404191162005,2307.612581745437,0.4784600814882061,0.96284034205168,14334.0,0,0.9,0.4,70.0,12.0
2006,1935.0,195,69.01123125613778,4.355093575279304,1.1322167196098947,11899.538898503999,0.3916691476189,0.9476976275857711,21501.5,0,0.9,0.30000000000000004,65.0,11.0
2006,1940.0,264,63.83808320370057,4.377720440034102,1.100849909079112,13597.085114928273,0.40151920837227795,0.959845738381099,24258.0,0,0.9,0.4,60.0,10.0
2006,1945.0,339,58.98310040515027,4.274705189262454,1.1622441434250528,28403.268521379872,0.4018241203635293,0.9475954300176873,30873.5,0,0.9,0.4,55.0,9.0
2006,1950.0,402,53.89414184794817,4.1720097932891775,1.1967122381812934,31185.23783440696,0.3286472277837254,0.9228588914745616,39695.0,0,0.9,0.30000000000000004,50.0,8.0
2006,1955.0,462,48.7795065019359,4.031560966470303,1.1455761157676652,30183.822867518084,0.32185649152243245,0.8855526290036443,33079.0,0,0.8,0.30000000000000004,45.0,7.0
2006,1960.0,445,43.992541229855405,4.254888512323353,1.2138781489962884,34135.003676684966,0.3295712719956924,0.9014820501682993,33079.0,0,0.9,0.30000000000000004,40.0,6.0
2006,1965.0,457,39.09170493356757,4.2100355369124305,1.0831076377347182,26290.831671586722,0.30220383108504867,0.8355941432464636,33079.0,0,0.8,0.30000000000000004,35.0,5.0
2006,1970.0,440,34.04093127551568,4.1149976507764165,1.2535677987729927,23428.900295073305,0.2537882921189636,0.7629692021748129,28668.0,0,0.7000000000000001,0.2,30.0,4.0
2006,1975.0,374,28.84378289522596,4.029466431423341,1.1910039424279386,21489.204507104212,0.21495025690642716,0.5834170375030572,24258.0,0,0.5,0.2,25.0,3.0
2006,1980.0,340,24.007652938249194,3.7498598926655444,1.3911208413708096,13195.484700921828,0.2225974898599866,0.26312713637418783,16539.0,0,0.2,0.2,20.0,2.0
2006,1985.0,161,19.80809370467893,3.8705911770269594,1.2732277626420647,4407.76252813032,0.23903129504928108,0.07918280196471941,4852.0,0,0.0,0.2,15.0,1.0
2008,1925.0,56,80.68562329390355,4.794163525282724,1.6716495515403613,7552.998879539906,0.6122448979591837,0.9920057194852464,7785.9375,0,0.9,0.6000000000000001,80.0,13.0
2008,1930.0,78,75.88054716080802,4.395419118816607,1.643709241291554,1647.8232264991254,0.643709241291554,0.9934786066486401,13495.625,0,0.9,0.6000000000000001,75.0,12.0
2008,1935.0,84,70.69665153234959,4.479001135073781,1.6545119182746875,5324.897807888762,0.5981838819523269,0.9341657207718502,14533.75,0,0.9,0.5,70.0,11.0
2008,1940.0,119,65.71543255519173,4.493715010034859,1.69979930284145,16066.386271983421,0.5646984261117567,0.9566916657864161,19724.375,0,0.9,0.5,65.0,10.0
2008,1945.0,146,60.92472514244444,4.092929941417222,1.8640558542653083,25795.170157841832,0.5977048390979858,0.926570901211781,31143.75,0,0.9,0.5,60.0,9.0
2008,1950.0,170,55.83116960575757,4.408417662378974,1.815602695878646,38278.2382420884,0.5131712360086681,0.9573550169983499,37372.5,0,0.9,0.5,55.0,8.0
2008,1955.0,203,50.93782718176396,4.33334437744351,1.8027632363660462,32786.68053462998,0.5551321979988073,0.8674044132264264,31143.75,0,0.8,0.5,50.0,7.0
2008,1960.0,197,46.05893095455504,4.148451218655616,1.8096157898433658,37510.31334186631,0.5742607290861841,0.8610837957434853,37372.5,0,0.8,0.5,45.0,6.0
2008,1965.0,164,40.94760820045558,4.052328524424196,1.7946722348772464,51983.9726303163,0.4081878005568211,0.8519362186788155,37372.5,0,0.8,0.4,40.0,5.0
2008,1970.0,199,36.03985582950271,4.147043460091935,1.8122649394066024,36274.1616252926,0.4612411199331383,0.8339949853740076,31143.75,0,0.8,0.4,35.0,4.0
2008,1975.0,155,30.986651105113435,3.800350134947845,1.8308410533226347,24351.418301845508,0.46137573856590564,0.5849441972426874,22838.75,0,0.5,0.4,30.0,3.0
2008,1980.0,169,26.089915310228847,3.962640398822753,1.8740464892786355,15499.332827797469,0.2184515586521713,0.34806895309027575,19724.375,0,0.30000000000000004,0.2,25.0,2.0
2008,1985.0,135,20.94522012578616,3.801320754716981,1.917106918238994,7349.8466509434,0.2817610062893082,0.07559748427672955,9343.125,0,0.0,0.2,20.0,1.0
2010,1930.0,65,77.80244897959184,4.013061224489796,1.7224489795918367,6801.901632653059,0.44979591836734695,1.0,11041.25,0,0.9,0.4,75.0,13.0
2010,1935.0,69,72.94304635761593,4.299337748344373,1.7900662251655635,4965.970033112584,0.6079470198675498,0.9781456953642386,9134.125,0,0.9,0.6000000000000001,70.0,12.0
2010,1940.0,127,68.04199593587717,4.131293745766538,1.8052607812147217,11875.946776937235,0.7104312485888461,0.9776473244524724,22082.5,0,0.9,0.7000000000000001,65.0,11.0
2010,1945.0,145,62.80785498489426,4.394864048338369,1.9096676737160119,14890.573375776434,0.5767371601208459,0.9574018126888219,26097.5,0,0.9,0.5,60.0,10.0
2010,1950.0,189,58.000429830217065,4.019557274876424,1.8325811304534707,24969.418721158392,0.5366430260047281,0.8966258327960456,30112.5,0,0.8,0.5,55.0,9.0
2010,1955.0,175,52.90608564988731,4.330328074129727,1.8339594290007515,26903.14406402204,0.44152266466316054,0.915602304032056,36135.0,0,0.9,0.4,50.0,8.0
2010,1960.0,179,48.108332018305205,4.078112671611173,1.9839829572352847,32385.145812031733,0.47033296512545375,0.8397506706643524,36135.0,0,0.8,0.4,45.0,7.0
2010,1965.0,187,43.046296296296305,4.130706287683032,1.839362618432386,30752.55469014212,0.5525409130060293,0.8410852713178294,30112.5,0,0.8,0.5,40.0,6.0
2010,1970.0,166,38.00265674814028,4.1955366631243365,1.7571732199787462,23851.71848401169,0.4766206163655685,0.7539851222104146,26097.5,0,0.7000000000000001,0.4,35.0,5.0
2010,1975.0,181,32.875783837102794,4.07193687028817,1.8278728950891285,19001.955497178897,0.3113506658211795,0.6237581906573665,30112.5,0,0.6000000000000001,0.30000000000000004,30.0,4.0
2010,1980.0,185,28.122370936902488,3.9875717017208414,1.8142925430210326,16540.235838910135,0.23972275334608034,0.4804015296367113,19071.25,0,0.4,0.2,25.0,3.0
2010,1985.0,164,23.14560216508796,3.8388942586506865,1.9073265029963276,8235.756137637734,0.2182872607771118,0.18349120433017596,9033.75,0,0.1,0.2,20.0,2.0
2010,1990.0,53,19.205848623853218,3.6324541284403686,1.7631880733944956,3389.728211009176,0.44896788990825665,0.06938073394495418,2810.5,0,0.0,0.4,15.0,1.0
2012,1930.0,55,79.61282050979393,4.621607606081308,1.750249002993457,2522.8621493941014,0.5804008730700932,0.9562826680495334,10532.5,0,0.9,0.5,75.0,13.0
2012,1935.0,79,74.90858119054751,4.3021308257606945,1.866821033345952,1940.3383928387896,0.5684887590687905,0.9626172693292954,9575.0,0,0.9,0.5,70.0,12.0
2012,1940.0,97,69.92193142362237,4.320529409523635,1.8232250872119873,10435.810565800137,0.5678088483190612,0.9905993965323451,18192.5,0,0.9,0.5,65.0,11.0
2012,1945.0,142,64.79011426275943,4.1573510661964015,1.8068481465370292,13083.661837542119,0.46092224254780295,0.9429773370382385,28725.0,0,0.9,0.4,60.0,10.0
2012,1950.0,144,60.127979622971516,4.006310293498265,1.8384832472202493,30260.72725102319,0.4480215485629417,0.8655149204544792,28725.0,0,0.8,0.4,60.0,9.0
2012,1955.0,165,54.911834401659156,4.2831848691129295,1.9045244314145202,34726.073727371804,0.4528469357170598,0.8520688401188741,24895.0,0,0.8,0.4,50.0,8.0
2012,1960.0,177,49.966412947742015,4.259491578302588,1.6900133118803815,39285.979092608584,0.4414252688979216,0.8903973895898444,34470.0,0,0.8,0.4,45.0,7.0
2012,1965.0,157,44.99910281594686,4.021552018635998,1.7955842863496707,48904.92746835274,0.5070019558866491,0.8488564095573651,28725.0,0,0.8,0.5,40.0,6.0
2012,1970.0,185,40.06658444200754,4.088415079414251,1.722467012150899,33002.23173787026,0.4251448730079783,0.8593865970097205,34470.0,0,0.8,0.4,40.0,5.0
2012,1975.0,170,34.966304565453825,4.099622749209661,1.8697070692292828,23389.357492812673,0.42009272610998927,0.7288670859385913,24895.0,0,0.7000000000000001,0.4,30.0,4.0
2012,1980.0,190,30.080798673702343,4.085234242582056,1.7592487256724954,19118.1532231978,0.3437894867046096,0.5134930687800419,24895.0,0,0.5,0.30000000000000004,30.0,3.0
2012,1985.0,140,24.981645917253747,3.7075352440791303,1.7587392370664403,10724.901137786874,0.28111455833346444,0.3139748624122795,12447.5,0,0.30000000000000004,0.2,20.0,2.0
2012,1990.0,106,20.427895293926746,3.8909215255942353,1.7863522489141845,3062.3005779356054,0.38407728650776735,0.04472128157243472,4213.0,0,0.0,0.30000000000000004,20.0,1.0
2014,1925.0,52,87.40406764424971,4.334119894376089,1.7099087963743285,467.063168342791,0.5670356012510068,1.0,17920.75,0,0.9,0.5,85.0,14.0
2014,1930.0,61,81.73408028161616,4.147441286187148,1.6910234855251407,301.4090494141754,0.5859428361267274,0.9612909157778595,12932.5,0,0.9,0.5,80.0,13.0
